"","id","text","retweetCount","CreatedAt","author.id","author.userName","author.followers","author.following","author.createdAt","isRetweet","date"
"1493314","1656434106769502209","Today, ICE announced the Family Expedited Removal Management (FERM) process for family units apprehended and processed at the southwest border who intend to apply for asylum or express fear of persecution or torture: https://t.co/0U3rDxjQ2U https://t.co/UIcHNerSIX",9,"Wed May 10 23:00:40 +0000 2023","39384517","ICEgov",438648,271,"Tue May 12 00:20:23 +0000 2009",FALSE,"2023-05-10 16:00:40"
"1493397","1655556780217253888","@Simply_Marc Yes. I think sewage thing caught us unawares. And damage is done. 

This is why I try to tell story of Freedom of Movement in context of **emigration , opportunity &amp; mobility**

Talking only in terms of **immigration** is mistake because people tend to be scared of outsiders.",0,"Mon May 08 12:54:29 +0000 2023","14619696","andrewhesselden",11740,10548,"Thu May 01 21:12:28 +0000 2008",FALSE,"2023-05-08 05:54:29"
"1493425","1656329620310851587","Kansas City considers becoming sanctuary city for transgender treatments  https://t.co/qxtUuHEuzi",3,"Wed May 10 16:05:29 +0000 2023","1216793092134723586","JustTheNews",180844,85,"Mon Jan 13 18:45:27 +0000 2020",FALSE,"2023-05-10 09:05:29"
"1493458","1654607416737116161","From a Telegraph reader...

He is emigrating to somewhere else because he doesn't like others emigrating to the UK!!

The utter state of these people and what's worse, the Telegraph publish this https://t.co/VCxOBfmmGY",122,"Fri May 05 22:02:03 +0000 2023","1016022128699891714","Omz2468",12189,10007,"Sun Jul 08 18:12:07 +0000 2018",FALSE,"2023-05-05 15:02:03"
"1493493","1656425290652893186","@Channel4News @krishgm Convention and Protocol Relating to the Status of Refugees

So much depends on the interpretation of a word.

https://t.co/eJbZcVB0CO https://t.co/NyyGrwj9Cg",1,"Wed May 10 22:25:38 +0000 2023","1219334475080982528","DFallamhain",7117,1761,"Mon Jan 20 19:04:40 +0000 2020",FALSE,"2023-05-10 15:25:38"
"1493632","1656357050283094016","@GaysForTrump24 @SavageBot14 @GregAbbott_TX @TickleTexts They can’t “legally” apprehend them and process them for deportation.  They can deny them access to an area though, like the river banks.  They have every authority to be there.  It’s nuanced yes…. But anything is better than nothing.",0,"Wed May 10 17:54:29 +0000 2023","185693088","DJJinxman",93,168,"Wed Sep 01 16:16:48 +0000 2010",FALSE,"2023-05-10 10:54:29"
"1493725","1656439241017098242","@robinne007 @andrea_deborahw This was made public two years ago, there were plenty of reports on the internet of delays due to picking up migrants.",0,"Wed May 10 23:21:04 +0000 2023","1172468792544440333","joanna_starz07",16470,14440,"Fri Sep 13 11:17:25 +0000 2019",FALSE,"2023-05-10 16:21:04"
"1493738","1656432005930688513",".@AILANational renews its opposition to Biden Administration’s #asylum transit ban regulation which undermines US humanitarian laws and will harm many vulnerable people seeking protection https://t.co/UDQhkCoJb1",0,"Wed May 10 22:52:19 +0000 2023","2565860670","wanganniej",959,1403,"Fri Jun 13 20:34:16 +0000 2014",FALSE,"2023-05-10 15:52:19"
"1493839","1656423684846895104","@StanFranks3 @_HenryBolton @AdoreAppys You’ll be ok, even the most desperate refugee wouldn’t go anywhere your house.",0,"Wed May 10 22:19:15 +0000 2023","3378873311","thegordonkerr",550,410,"Thu Jul 16 14:46:54 +0000 2015",FALSE,"2023-05-10 15:19:15"
"1493881","1656430901671129090","So what does it mean to get an appointment at a port of entry?

Starting in January, the Biden admin has been allowing migrants to be exempted from Title 42 through the CBP One app. 

Post-Title 42, this will be an asylum process appointment system.

Read: https://t.co/Q0lHAKOYZv",14,"Wed May 10 22:47:56 +0000 2023","1034469513385963521","ReichlinMelnick",44293,1977,"Tue Aug 28 15:55:26 +0000 2018",FALSE,"2023-05-10 15:47:56"
"1493886","1656430721261527040","Single men only. Typical bogus asylum
Seekers. Not fleeing anything. Just looking for benefits.",0,"Wed May 10 22:47:13 +0000 2023","890710227301126144","dublincomments",2219,479,"Thu Jul 27 23:07:21 +0000 2017",FALSE,"2023-05-10 15:47:13"
"1493887","1656430690706108416","So what does this all mean in normal person?

Unless you get an appointment to seek asylum at a port of entry, if you cross the border you're probably not going to be eligible to seek asylum.

That's really it at the core. Get an appointment? No problem. No appointment? Problem.",21,"Wed May 10 22:47:06 +0000 2023","1034469513385963521","ReichlinMelnick",44293,1977,"Tue Aug 28 15:55:26 +0000 2018",FALSE,"2023-05-10 15:47:06"
"1494003","1656422001337049088","@Nile36546260 @TheHangedMan18 @NotreRene @cultureclubbbed There are no refugees fleeing the EU",0,"Wed May 10 22:12:34 +0000 2023","854769693051297794","Sillyshib",50750,28696,"Wed Apr 19 18:52:30 +0000 2017",FALSE,"2023-05-10 15:12:34"
"1494005","1656421981326127105","@SueSuezep That picture was not taken in France.

That man never funded organised crime.

Those that do would cause a real refugee to not get processed.

You are utterly absurd.",3,"Wed May 10 22:12:29 +0000 2023","1391357601586286594","Callan4077",9210,6670,"Sun May 09 11:42:35 +0000 2021",FALSE,"2023-05-10 15:12:29"
"1494052","1656347981128269849","@nypost This has always been the devious deed of illegal immigrants: overwhelm at the border to be released due to hearing backlogs, then overwhelm the country with millions of them to make deportation useless. These are voluntary economic migrants abusing the Refugee/asylum laws. https://t.co/W1q7KfhIEj",0,"Wed May 10 17:18:26 +0000 2023","2926842616","StoneRicharde1",472,984,"Wed Dec 17 11:19:10 +0000 2014",FALSE,"2023-05-10 10:18:26"
"1494155","1656304046989365251","Kansas City considers becoming sanctuary city for transgender treatments  | Just The News  https://t.co/YJvzfAcHEV",22,"Wed May 10 14:23:52 +0000 2023","523248016","jsolomonReports",1138710,661,"Tue Mar 13 13:19:51 +0000 2012",FALSE,"2023-05-10 07:23:52"
"1494180","1656429854714109955","If no exceptions apply you can still ""rebut"" the presumption of asylum ineligibility in ""exceptionally compelling circumstances."" 3 things count automatically:

- ""Acute medical emergency""
- ""Imminent and extreme threat to life and safety.""
- Victim of severe form of trafficking. https://t.co/9a0Ty0uv7K",10,"Wed May 10 22:43:46 +0000 2023","1034469513385963521","ReichlinMelnick",44293,1977,"Tue Aug 28 15:55:26 +0000 2018",FALSE,"2023-05-10 15:43:46"
"1494206","1656344486694223887","@alexconserv I agree with you on the deportation numbers.",0,"Wed May 10 17:04:33 +0000 2023","905138029","MikeDiaz285",8053,8101,"Fri Oct 26 02:30:54 +0000 2012",FALSE,"2023-05-10 10:04:33"
"1494238","1654165390094655488","A survey by the Irish Nurses and Midwives Organisation of its intern members published on Thursday found 73 per cent were considering emigrating when they qualify
https://t.co/QUJOi0KK0S",1,"Thu May 04 16:45:36 +0000 2023","15084853","IrishTimes",781014,164,"Wed Jun 11 13:54:36 +0000 2008",FALSE,"2023-05-04 09:45:36"
"1494265","1656437963201576961","Los Angeles Times editorial says Joe Biden is relying on failed immigration policies to scare migrants from coming and is not dealing with the root cause of migration.

https://t.co/3iiUhc0z8D",6,"Wed May 10 23:16:00 +0000 2023","27052147","Haleaziz",48756,964,"Fri Mar 27 17:31:15 +0000 2009",FALSE,"2023-05-10 16:16:00"
"1494356","1656429199895166976","However, the rule has some clear exceptions! This presumption of asylum ineligibility does not apply if you:

- Are an unaccompanied child.
- Enter via parole
- Enter at a port of entry with a pre-scheduled appointment.
- Applied for asylum in a 3rd country and were denied. https://t.co/svn5dfPHtC",11,"Wed May 10 22:41:10 +0000 2023","1034469513385963521","ReichlinMelnick",44293,1977,"Tue Aug 28 15:55:26 +0000 2018",FALSE,"2023-05-10 15:41:10"
"1494391","1656420366833598464","@cellophane_monk @guardian I sympathise with that but, after this bill, there remains no legal means for a refugee to arrive on our border and claim asylum. We made that mistake with Jewish refugees trying to escape the Nazis in the 1930s. We should not risk that again. Instead, we should process properly.",0,"Wed May 10 22:06:04 +0000 2023","2153979933","angusproud",351,207,"Sat Oct 26 08:12:59 +0000 2013",FALSE,"2023-05-10 15:06:04"
"1494431","1656437410073399296","@v_crouch @andrea_deborahw Soros is funding all these migrants activities",0,"Wed May 10 23:13:48 +0000 2023","1275432739261595648","crazyzombienerd",1604,1381,"Tue Jun 23 14:17:42 +0000 2020",FALSE,"2023-05-10 16:13:48"
"1494554","1656420148490772485","@CSkidmoreUK a millionaire Bristol MP on @Peston states 'small boats' isn't even an issue for voters.
What planet is he on! 2022 45k, mostly men entering the UK via unsanctioned routes from the safety of the EU. Housing them is costing £6-£10 mil per day.
#Refugees #migrants",0,"Wed May 10 22:05:12 +0000 2023","2447447610","AndrewR90805764",2443,4960,"Wed Apr 16 15:30:30 +0000 2014",FALSE,"2023-05-10 15:05:12"
"1494711","1656427921299439622","So how does this work? Well, the new rule creates a ""rebuttable presumption of ineligibility for asylum"" for anyone who:

- After Title 42 ends, entered the US from Mexico between May 11, 2023 and May 11, 2025; and who
- Transited through another country after leaving theirs. https://t.co/IzOLlCBUX9",11,"Wed May 10 22:36:06 +0000 2023","1034469513385963521","ReichlinMelnick",44293,1977,"Tue Aug 28 15:55:26 +0000 2018",FALSE,"2023-05-10 15:36:06"
"1494807","1653666597142253570","@Danjsalt @Nico_Macdonald I agree, I also have an issue with people emigrating and maintaining voting rights here. Unless someone is only of the country temporarily I'd say they've made their home elsewhere and should lose voting rights.",2,"Wed May 03 07:43:35 +0000 2023","92599000","Hedd_Wyn_John",1106,1638,"Wed Nov 25 19:59:31 +0000 2009",FALSE,"2023-05-03 00:43:35"
"1494885","1656418336413024256","“With its new rule formalizing sweeping restrictions on asylum access, the Biden administration is putting border politics ahead of the safety of refugees.""

@JeremyKonyndyk // @ctlong1 for @AP 
https://t.co/WuEbRE9m58",1,"Wed May 10 21:58:00 +0000 2023","17651596","RefugeesIntl",299823,2690,"Wed Nov 26 15:22:02 +0000 2008",FALSE,"2023-05-10 14:58:00"
"1494915","1653446929194287105","@Nigel_Farage @GBNEWS You're finally emigrating?",0,"Tue May 02 17:10:42 +0000 2023","1211607471564869635","HallworthNeil",501,387,"Mon Dec 30 11:18:35 +0000 2019",FALSE,"2023-05-02 10:10:42"
"1494933","1656283496740995072","How the heck are we calling ourselves a ""sanctuary city"" when @PHLCouncil is imposing anti-new housing zoning overlays and essentially hanging up a ""no vacancy"" sign? https://t.co/3khjXL5qZ5",0,"Wed May 10 13:02:12 +0000 2023","1372553033440198658","Philadeliberty",911,2016,"Thu Mar 18 14:18:51 +0000 2021",FALSE,"2023-05-10 06:02:12"
"1495021","1656417330140704770","@TheHangedMan18 @NotreRene @cultureclubbbed You said….

And I SAID there are NO REFUGEES FLEEING FROM THE EU",0,"Wed May 10 21:54:00 +0000 2023","854769693051297794","Sillyshib",50750,28696,"Wed Apr 19 18:52:30 +0000 2017",FALSE,"2023-05-10 14:54:00"
"1495076","1656426705173753856","The Biden administration is “sending this message that we can trade away the right to asylum,"" our Legal Director @BlaineBookey told @mariasacchetti.

Seeking asylum is legal. Banning it isn't. #NoAsylumBan
https://t.co/qgVaxG7fC7",9,"Wed May 10 22:31:16 +0000 2023","1553926891","CGRS_Asylum",4146,1856,"Fri Jun 28 19:58:40 +0000 2013",FALSE,"2023-05-10 15:31:16"
"1495101","1655057428822609921","Freedom of Movement of people is often explained or justified only in terms of immigration. 

(Yet no matter how valuable immigration might be it’s natural for people to fear it.)

So the conversation needed in the UK to restore it, is about emigration, mobility and opportunity.",21,"Sun May 07 03:50:15 +0000 2023","1099333129159012352","SaveFOM",7107,5497,"Sat Feb 23 15:40:17 +0000 2019",FALSE,"2023-05-06 20:50:15"
"1495137","1656435712860778501","Biden team promises ‘sweeping’ approach to end of Title 42, looming migrant surge

https://t.co/FecqxUb7oh https://t.co/72XbAUix59",1,"Wed May 10 23:07:03 +0000 2023","14662354","WashTimes",456591,1886,"Mon May 05 17:43:25 +0000 2008",FALSE,"2023-05-10 16:07:03"
"1495187","1656416333368524800","#LocalNews #SanDiego #Ca
How Ukrainian refugees at San Diego-Tijuana border inspired U.S. border policies
https://t.co/yhb4gm0yxr
9 May 2023

#FrontPage qt-fp-2709 #BorderObserver https://t.co/EtnTARXlZY",0,"Wed May 10 21:50:03 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-05-10 14:50:03"
"1495196","1656416092242296833","@TheHangedMan18 @NotreRene @cultureclubbbed There are no refugees ‘fleeing’ the EU. There are no EU refugees",0,"Wed May 10 21:49:05 +0000 2023","854769693051297794","Sillyshib",50750,28696,"Wed Apr 19 18:52:30 +0000 2017",FALSE,"2023-05-10 14:49:05"
"1495244","1656426394237435904","Another new Biden administration policy that limits asylum for those who cross through a third country and do not seek protection there will be applied to them. https://t.co/UQVUymNeau",1,"Wed May 10 22:30:01 +0000 2023","16664681","latimes",3926561,6746,"Thu Oct 09 11:07:42 +0000 2008",FALSE,"2023-05-10 15:30:01"
"1495246","1656426391121059843","Under the plan, known as Family Expedited Removal Management, migrant families will be directed to appear for an initial asylum screening, known as a credible fear interview, in the cities they are going to. https://t.co/dFpphdz5mh",1,"Wed May 10 22:30:01 +0000 2023","16664681","latimes",3926561,6746,"Thu Oct 09 11:07:42 +0000 2008",FALSE,"2023-05-10 15:30:01"
"1495247","1656426388419923968","Families who cross the U.S. border without authorization will be subject to GPS monitoring and a curfew and will be deported if they fail an initial asylum screening under a new ICE program set to take effect soon, an agency official told the Times. https://t.co/dFpphdz5mh",8,"Wed May 10 22:30:00 +0000 2023","16664681","latimes",3926561,6746,"Thu Oct 09 11:07:42 +0000 2008",FALSE,"2023-05-10 15:30:00"
"1495254","1656426280508694533","The new asylum restriction operates largely as an ""entry ban,"" barring asylum for people who cross the border between ports of entry. The ban does this while masquerading as a ""transit ban"" which cares about if people applied for asylum in a third country before getting here.",14,"Wed May 10 22:29:34 +0000 2023","1034469513385963521","ReichlinMelnick",44293,1977,"Tue Aug 28 15:55:26 +0000 2018",FALSE,"2023-05-10 15:29:34"
"1495401","1656425856611352576","How does the new asylum rule work? Well, back in February, @DLind wrote a great piece explaining How To Seek Asylum (Under Biden’s Proposed Asylum Transit Ban), In 12 Not-At-All-Easy Steps.

The final rule is not that different from the proposed rule. https://t.co/Y0X9GN197W",20,"Wed May 10 22:27:53 +0000 2023","1034469513385963521","ReichlinMelnick",44293,1977,"Tue Aug 28 15:55:26 +0000 2018",FALSE,"2023-05-10 15:27:53"
"1495461","1656415209219653636","@TheHangedMan18 @NotreRene @cultureclubbbed There are no EU refugees",0,"Wed May 10 21:45:35 +0000 2023","854769693051297794","Sillyshib",50750,28696,"Wed Apr 19 18:52:30 +0000 2017",FALSE,"2023-05-10 14:45:35"
